alpha,average_per_model_size,dataset,model_name,num_layers,num_neurons,num_nonzero_parameters,num_trainable_parameters,setting,source_tree_depth,source_tree_num_leaves,source_tree_num_nodes,total_ensemble_size
5.0,11997.0,breast_cancer,coexplain_soft_zero_padded,7,274,7604,11997,single_tree,4.0,13.0,25.0,11997
10.0,11997.0,breast_cancer,coexplain_soft_zero_padded,7,274,8398,11997,single_tree,4.0,13.0,25.0,11997
20.0,11997.0,breast_cancer,coexplain_soft_zero_padded,7,274,8679,11997,single_tree,4.0,13.0,25.0,11997
50.0,11997.0,breast_cancer,coexplain_soft_zero_padded,7,274,8761,11997,single_tree,4.0,13.0,25.0,11997
100.0,11997.0,breast_cancer,coexplain_soft_zero_padded,7,274,8861,11997,single_tree,4.0,13.0,25.0,11997
,3781.0,breast_cancer,djinn,4,111,1693,3781,single_tree,4.0,13.0,25.0,3781
,3781.0,breast_cancer,djinn_sparse_fixed,4,111,162,3781,single_tree,4.0,13.0,25.0,3781
0.5,398.0,breast_cancer,path_expansion,3,27,398,398,single_tree,4.0,13.0,25.0,398
1.0,398.0,breast_cancer,path_expansion,3,27,398,398,single_tree,4.0,13.0,25.0,398
2.0,398.0,breast_cancer,path_expansion,3,27,398,398,single_tree,4.0,13.0,25.0,398
5.0,398.0,breast_cancer,path_expansion,3,27,398,398,single_tree,4.0,13.0,25.0,398
10.0,398.0,breast_cancer,path_expansion,3,27,398,398,single_tree,4.0,13.0,25.0,398
20.0,398.0,breast_cancer,path_expansion,3,27,398,398,single_tree,4.0,13.0,25.0,398
50.0,398.0,breast_cancer,path_expansion,3,27,398,398,single_tree,4.0,13.0,25.0,398
100.0,398.0,breast_cancer,path_expansion,3,27,398,398,single_tree,4.0,13.0,25.0,398
,389.0,breast_cancer,mlp,3,20,389,389,single_tree,4.0,13.0,25.0,389
,0,breast_cancer,source_tree,0,22.0,0,0,ensemble_10,4.0,11.5,22.0,0
0.5,348.5,breast_cancer,coexplain_soft,30,240,841,3485,ensemble_10,4.0,11.5,22.0,3485
1.0,348.5,breast_cancer,coexplain_soft,30,240,841,3485,ensemble_10,4.0,11.5,22.0,3485
2.0,348.5,breast_cancer,coexplain_soft,30,240,1252,3485,ensemble_10,4.0,11.5,22.0,3485
5.0,348.5,breast_cancer,coexplain_soft,30,240,2540,3485,ensemble_10,4.0,11.5,22.0,3485
10.0,348.5,breast_cancer,coexplain_soft,30,240,3139,3485,ensemble_10,4.0,11.5,22.0,3485
20.0,348.5,breast_cancer,coexplain_soft,30,240,3448,3485,ensemble_10,4.0,11.5,22.0,3485
50.0,348.5,breast_cancer,coexplain_soft,30,240,3485,3485,ensemble_10,4.0,11.5,22.0,3485
100.0,348.5,breast_cancer,coexplain_soft,30,240,3485,3485,ensemble_10,4.0,11.5,22.0,3485
0.5,10293.1,breast_cancer,coexplain_soft_zero_padded,70,2522,68074,102931,ensemble_10,4.0,11.5,22.0,102931
1.0,10293.1,breast_cancer,coexplain_soft_zero_padded,70,2522,68967,102931,ensemble_10,4.0,11.5,22.0,102931
2.0,10293.1,breast_cancer,coexplain_soft_zero_padded,70,2522,70169,102931,ensemble_10,4.0,11.5,22.0,102931
5.0,10293.1,breast_cancer,coexplain_soft_zero_padded,70,2522,70567,102931,ensemble_10,4.0,11.5,22.0,102931
10.0,10293.1,breast_cancer,coexplain_soft_zero_padded,70,2522,71577,102931,ensemble_10,4.0,11.5,22.0,102931
20.0,10293.1,breast_cancer,coexplain_soft_zero_padded,70,2522,72430,102931,ensemble_10,4.0,11.5,22.0,102931
50.0,10293.1,breast_cancer,coexplain_soft_zero_padded,70,2522,72487,102931,ensemble_10,4.0,11.5,22.0,102931
100.0,10293.1,breast_cancer,coexplain_soft_zero_padded,70,2522,73719,102931,ensemble_10,4.0,11.5,22.0,102931
,3664.9,breast_cancer,djinn,40,1087,16108,36649,ensemble_10,4.0,11.5,22.0,36649
,3664.9,breast_cancer,djinn_sparse_fixed,40,1087,1555,36649,ensemble_10,4.0,11.5,22.0,36649
0.5,348.5,breast_cancer,path_expansion,30,240,3485,3485,ensemble_10,4.0,11.5,22.0,3485
1.0,348.5,breast_cancer,path_expansion,30,240,3485,3485,ensemble_10,4.0,11.5,22.0,3485
2.0,348.5,breast_cancer,path_expansion,30,240,3485,3485,ensemble_10,4.0,11.5,22.0,3485
5.0,348.5,breast_cancer,path_expansion,30,240,3485,3485,ensemble_10,4.0,11.5,22.0,3485
10.0,348.5,breast_cancer,path_expansion,30,240,3485,3485,ensemble_10,4.0,11.5,22.0,3485
20.0,348.5,breast_cancer,path_expansion,30,240,3485,3485,ensemble_10,4.0,11.5,22.0,3485
50.0,348.5,breast_cancer,path_expansion,30,240,3485,3485,ensemble_10,4.0,11.5,22.0,3485
100.0,348.5,breast_cancer,path_expansion,30,240,3485,3485,ensemble_10,4.0,11.5,22.0,3485
,442.0,breast_cancer,mlp,30,220,4420,4420,ensemble_10,4.0,11.5,22.0,4420
